Bank_id,Year,Net_interest_income,roa,dep_ratio,prov_npa,total_staff,inflation,roa_risk,nii_opinc,loanratio,equityratio,log_ta,tagr,gdp_grth,gfce,roa_risk_5yr,govt_exp,repo,hhi_nii,diverse
11,2016,4998.86,-0.78,85.5,14007.7,51837,4.91,-1.301012,12.45449,57.16169,5.987548,13.41709,-6.293,8.25631,10.3085,-0.3079853,12.8,6.75,0.253903,-12205.15
11,2017,6758.06,0.2,86.59,8006.95,51633,4.95,0.3335929,17.03931,55.1551,5.800068,13.45149,3.44,6.79538,10.7672,0.0789706,12.53,6.25,0.275352,-11610.3
11,2018,6657.15,-0.34,82.13,14379.9,54915,3.33,-0.5671079,16.588,59.36555,6.027053,13.48701,3.552,6.53299,10.7885,-0.13425,12.2,6,0.261895,-12103.24
11,2019,6294.49,0.06,81.78,12313.4,55431,3.95,0.1000779,14.05738,60.02898,5.882439,13.56831,8.13,4.04155,11.228,0.0236912,13.21,6.5,0.308288,-12551.35
11,2020,10317.3,0.06,81.7,16517.1,84817,3.72,0.1000779,15.12276,59.60027,6.205653,13.96213,39.382,-7.96461,12.6008,0.0236912,17.6,5.25,0.290872,-12631.9
12,2005,5.81,1.19,57.66,1.24,33,3.77,0.5445347,48.90572,32.74786,30.08009,5.198773,-876.336,7.92343,10.3661,0.5569368,13.69,6,0.355971,-7485.941
12,2006,4.31,0.25,49.1,,33,4.25,0.1143981,37.47826,27.44126,30.91227,5.178802,-1.9971,8.06073,9.80247,0.1170035,13.58,6.5,0.448668,-8562.25
12,2007,3.45,1.25,52.19,,25,5.8,0.5719903,31.27833,24.70127,34.33313,5.110179,-6.8623,7.66082,9.86212,0.5850176,14.29,7,0.642571,-9629.877
12,2008,3.57,2.24,45.85,3.42,29,6.37,1.025007,29.52854,25.61677,37.52551,5.085928,-2.4251,3.0867,10.5385,1.048352,15.7,7,0.451796,-9468.166
12,2009,15.39,10.23,45.68,-2.98,30,8.35,4.681168,59.21508,23.95431,42.52551,5.242329,,7.86189,11.4597,4.787784,15.82,5,0.659092,-6324.754
12,2010,6.1,2.73,49.57,0.2,30,10.88,1.249227,43.57143,21.81691,46.31176,5.22354,-1.8789,8.49758,11.0076,1.277678,15.38,4.25,0.443392,-8598.061
12,2011,4.74,3.68,49.2,-0.39,27,11.99,1.683939,32.98539,33.90115,47.37618,5.281476,5.7936,5.24131,11.0845,2.218517,14.93,6.5,0.398182,-9704.87
12,2012,4.37,3.08,37.76,-0.31,30,8.86,1.409384,23.41908,29.15075,58.43486,5.625533,34.4057,5.45639,10.6839,1.856802,14.18,8.5,0.469558,-10196.88
12,2013,5.02,4.26,38.61,-0.03,30,9.31,1.949343,21.08358,32.29133,56.79834,5.734441,10.8908,6.38611,10.2952,2.568175,13.88,7.9,0.358907,-10765.26
12,2014,5.68,3.03,39.66,-0.06,30,11.06,1.386504,21.98142,49.91642,57.55278,5.777838,4.3397,7.41023,10.4409,1.826659,13.34,7.75,0.429001,-11102.98
12,2015,6.5,3.29,42.55,-0.04,30,6.65,1.505478,20.19888,60.03246,54.5327,5.895697,11.7859,7.99625,10.4283,1.983402,13,8,0.406492,-10456.78
12,2016,7.9,3.95,40.37,-0.07,28,4.91,1.807489,22.39229,65.37637,57.08503,5.921686,2.5989,8.25631,10.3085,1.559669,12.8,6.75,0.383019,-9559.916
12,2017,7.68,1.92,45.07,-0.06,25,4.95,0.8785771,20.61192,69.41502,49.80313,6.056034,13.4348,6.79538,10.7672,0.7581176,12.53,6.25,0.326811,-9816.095
12,2018,7.62,2.27,47.57,-0.08,27,3.33,1.038734,19.7205,75.61712,48.91226,6.125493,6.9459,6.53299,10.7885,0.8963162,12.2,6,0.33629,-10074.66
12,2019,7.33,2.98,45.76,0.73,26,3.95,1.363625,17.48986,64.16808,50.75127,6.155282,2.9789,4.04155,11.228,1.176662,13.21,6.5,0.377439,-10200.18
12,2020,6.72,3.54,47.78,2.82,28,3.72,1.619876,16.39824,67.09975,48.52678,6.231957,7.6675,-7.96461,12.6008,1.397779,17.6,5.25,0.354711,-10821.98
13,2020,-0.28,4.03,4.92,,32,3.72,,1.654846,1.22471,77.46043,6.011904,-22.0053,-7.96461,12.6008,1.591257,17.6,5.25,1.42092,-10263.48
14,2005,1155.8,0.38,82.99,351.23,42220,3.77,0.5443369,21.99429,58.46489,4.700943,11.4614,544.95,7.92343,10.3661,0.1778454,13.69,6,0.281503,-13656.5
14,2006,1184.38,0.68,83.66,535.61,42206,4.25,0.9740765,19.42262,58.04868,4.439031,11.6287,16.73,8.06073,9.80247,0.3182496,13.58,6.5,0.321903,-13661.92
14,2007,1562.95,0.88,84.53,556.89,41511,5.8,1.26057,19.80722,60.01812,4.157034,11.86229,23.359,7.66082,9.86212,0.4118524,14.29,7,0.294852,-13216.71
14,2008,2116.93,1.25,83.89,697.25,40557,6.37,1.790582,17.89889,63.45487,5.921484,12.09419,,3.0867,10.5385,0.5850176,15.7,7,0.285226,-11232.27
14,2009,3051.86,1.49,84.13,622.69,40155,8.35,2.134374,18.71703,63.37395,5.984396,12.32608,23.189,7.86189,11.4597,0.697341,15.82,5,0.266907,-10401.03
14,2010,2616.64,0.7,83.56,1754.25,39676,10.88,1.002726,15.55042,61.27682,5.175173,12.5244,19.832,8.49758,11.0076,0.3276099,15.38,4.25,0.292206,-11529.25
14,2011,2641.77,0.82,85.11,1054.3,39788,11.99,1.174622,13.67004,60.68133,4.923699,12.76903,24.463,5.24131,11.0845,0.4943434,14.93,6.5,0.308921,-12854.7
14,2012,3321.17,0.72,82.75,2025.16,41537,8.86,1.031375,12.3642,64.71011,5.451195,12.85979,9.076,5.45639,10.6839,0.4340577,14.18,8.5,0.293305,-11394.05
14,2013,3766.04,0.65,84.37,3726.55,42146,9.31,0.9311025,12.41139,63.9341,5.284582,13.02277,16.298,6.38611,10.2952,0.3918576,13.88,7.9,0.296364,-11211.51
14,2014,4291.84,0.51,83.21,3970.35,43150,11.06,0.7305574,12.08885,64.67897,5.220445,13.25897,23.62,7.41023,10.4409,0.3074575,13.34,7.75,0.272492,-11547.45
14,2015,4197.9,0.27,85.97,5227.43,45301,6.65,0.3867657,10.60772,64.97932,5.082731,13.33537,7.64,7.99625,10.4283,0.1627716,13,8,0.276461,-12174.47
14,2016,3652.54,0.94,84.11,14101.9,49458,4.91,1.346518,10.11575,58.89175,5.084909,13.32107,-1.43,8.25631,10.3085,0.3711618,12.8,6.75,0.275184,-13500.72
14,2017,6772.33,-0.24,86.22,11672,48129,4.95,-0.3437917,18.20646,58.51449,4.912136,13.3476,2.653,6.79538,10.7672,-0.0947647,12.53,6.25,0.326289,-11487.74
14,2018,5733.76,-0.91,85.45,15095.3,48680,3.33,-1.303544,16.5219,56.003,5.8304,13.32052,-2.708,6.53299,10.7885,-0.3593162,12.2,6,0.246001,-12306.77
14,2019,4658.89,-0.84,83.31,15769.7,48807,3.95,-1.203271,13.2346,54.54151,6.666607,13.34586,2.534,4.04155,11.228,-0.3316765,13.21,6.5,0.374869,-13586.09
14,2020,6713.07,-0.43,84.55,14415.4,49767,3.72,-0.6159602,17.38464,56.14701,6.669197,13.39543,4.957,-7.96461,12.6008,-0.1697868,17.6,5.25,0.328969,-12331.16
15,2005,385.24,0.54,87.71,95,14126,3.77,0.5601327,18.95409,39.71933,4.690368,10.40077,-299.466,7.92343,10.3661,0.2527276,13.69,6,0.403865,-13928.66
15,2006,52.24,0.16,86.2,83,14052,4.25,0.1659652,2.796619,52.76306,5.036568,10.34864,-5.213,8.06073,9.80247,0.0748823,13.58,6.5,13.7157,-17554.41
15,2007,265.05,0.76,86.95,138.48,13893,5.8,0.7883348,11.8271,58.75338,4.465301,10.57156,22.292,7.66082,9.86212,0.3556907,14.29,7,0.870611,-14892.2
15,2008,380.29,0.75,86.72,86.31,13590,6.37,0.777962,12.74251,60.82089,3.699826,10.78209,,3.0867,10.5385,0.3510106,15.7,7,0.381412,-13451.09
15,2009,500.02,0.72,88.52,187.17,13631,8.35,0.7468435,13.06026,58.09007,4.26423,10.98581,20.372,7.86189,11.4597,0.3369702,15.82,5,0.386571,-12734.48
15,2010,591.24,0.7,89.09,250.62,13673,10.88,0.7260978,13.89891,56.73669,4.022768,11.17122,18.541,8.49758,11.0076,0.3276099,15.38,4.25,0.345025,-12585.18
15,2011,530.86,0.47,87.44,342,13861,11.99,0.4875228,11.93019,61.32837,5.194682,11.24429,7.307,5.24131,11.0845,0.2833432,14.93,6.5,0.419243,-15771.61
15,2012,640.67,0.55,83.97,673.44,13803,8.86,0.5705054,10.31323,61.51126,5.181913,11.42012,17.583,5.45639,10.6839,0.3315718,14.18,8.5,0.550491,-13590.88
15,2013,912,0.74,80.66,585.73,13620,9.31,0.7675892,10.44818,64.53097,5.469676,11.66953,24.941,6.38611,10.2952,0.4461148,13.88,7.9,0.375861,-12237.82
15,2014,894.19,0.3,85.68,753.96,14396,11.06,0.3111848,8.553487,65.22914,5.405031,11.82276,15.323,7.41023,10.4409,0.1808574,13.34,7.75,0.428735,-13153.33
15,2015,1005.98,0.33,83.63,1409.33,14189,6.65,0.3423033,9.025892,67.52494,5.524857,11.89149,6.873,7.99625,10.4283,0.1989431,13,8,0.41232,-12993.92
15,2016,1019.29,0.07,86.35,2132.84,13765,4.91,0.0726098,8.848411,66.82683,5.459298,11.98889,9.74,8.25631,10.3085,0.0276397,12.8,6.75,0.479992,-12917
15,2017,1508.07,-0.86,87.28,3947.75,12974,4.95,-0.8920631,14.07525,59.95031,4.63177,11.97869,-1.02,6.79538,10.7672,-0.3395735,12.53,6.25,0.393376,-12870.86
15,2018,1506.05,-0.73,88.9,5460.11,12932,3.33,-0.7572163,15.21558,54.8826,6.360929,11.95972,-1.897,6.53299,10.7885,-0.2882426,12.2,6,0.359448,-12798.42
15,2019,1547.45,-3.01,85.48,7226.82,12913,3.95,-3.122221,16.61472,50.24216,3.488268,12.01088,5.116,4.04155,11.228,-1.188507,13.21,6.5,0.35055,-13845.06
15,2020,1649.23,0.23,88.87,3006.26,12532,3.72,0.238575,16.38789,51.44377,6.369076,12.03687,2.599,-7.96461,12.6008,0.0908162,17.6,5.25,0.349459,-13315.32
16,2005,51.92,-0.35,47.87,1.68,187,3.77,-0.3896122,29.45648,61.35457,7.690239,8.115655,-392.121,7.92343,10.3661,-0.1638049,13.69,6,0.381199,-9001.034
16,2006,48.97,0.83,63.62,12.94,189,4.25,0.9239375,24.62041,65.93601,8.19185,8.216423,10.0768,8.06073,9.80247,0.3884517,13.58,6.5,0.64738,-9141.662
16,2007,81.77,1.73,47.18,5.61,194,5.8,1.925797,27.33868,67.38667,13.80202,8.390727,17.4304,7.66082,9.86212,0.8096644,14.29,7,0.493057,-8142.058
16,2008,113.66,1.73,53.26,-16.18,203,6.37,1.925797,26.56911,67.7189,10.04419,8.860705,,3.0867,10.5385,0.8096644,15.7,7,0.415085,-7568.498
16,2009,171.41,2.04,42.54,0,195,8.35,2.270883,26.04659,68.68905,12.30656,8.853051,-0.7654,7.86189,11.4597,0.9547487,15.82,5,0.429294,-7542.112
16,2010,133.37,2.79,45.72,9.63,196,10.88,3.105766,26.07276,67.12312,14.02622,8.930002,7.6951,8.49758,11.0076,1.305759,15.38,4.25,0.428272,-7543.151
16,2011,153.96,2.2,38.77,,196,11.99,2.448991,27.37797,66.82275,13.27691,9.151282,22.128,5.24131,11.0845,1.326287,14.93,6.5,0.434856,-7494.531
16,2012,228.87,2.24,42.23,,195,8.86,2.493518,28.13675,59.58431,13.51652,9.313451,16.2169,5.45639,10.6839,1.350402,14.18,8.5,0.412429,-7425.77
16,2013,240.49,2.24,43.54,22.95,197,9.31,2.493518,25.13877,55.83966,12.83458,9.540207,22.6756,6.38611,10.2952,1.350402,13.88,7.9,0.368362,-7628.144
16,2014,376.65,2.79,31.12,54.14,194,11.06,3.105766,36.62664,44.512,17.7417,9.259148,-28.1059,7.41023,10.4409,1.681973,13.34,7.75,0.493959,-6739.085
16,2015,223.66,1.45,44.68,84.09,148,6.65,1.614108,26.03241,54.79414,16.20118,9.319454,6.0306,7.99625,10.4283,0.874144,13,8,0.48102,-8458.204
16,2016,107.27,1.12,40.11,49.72,145,4.91,1.246759,16.44161,45.50188,16.06041,9.329066,0.9612,8.25631,10.3085,0.4422353,12.8,6.75,0.405577,-9860.972
16,2017,114.94,,47.93,143.28,133,4.95,,23.63951,47.15746,19.7256,9.06381,-26.5256,6.79538,10.7672,,12.53,6.25,0.497867,-9910.516
16,2018,93.35,0.81,42.05,-2.94,134,3.33,0.901674,30.34588,52.63491,23.68732,8.91372,-15.009,6.53299,10.7885,0.3198309,12.2,6,0.702486,-11248.25
16,2019,38.35,0.53,48.94,,127,3.95,0.5899842,11.80799,34.09521,26.23956,8.834005,-7.9715,4.04155,11.228,0.209272,13.21,6.5,0.46312,-14375.14
16,2020,38.27,0.75,54.96,-20,116,3.72,0.8348833,16.37009,29.3764,30.02414,8.724557,-10.9448,-7.96461,12.6008,0.2961397,17.6,5.25,0.359663,-17118.75
17,2005,69.06,-1.29,87.8,89.87,1889,3.77,,32.3982,49.27434,4.917057,8.498045,-22.6512,7.92343,10.3661,-0.6037382,13.69,6,1.13551,-24812.87
18,2005,63.76,0.38,88.7,-64.04,4068,3.77,0.6113888,16.29149,31.63591,3.831151,9.122022,62.3977,7.92343,10.3661,0.1778454,13.69,6,0.334832,-18078.55
18,2006,51.47,0.19,90.23,11.63,3990,4.25,0.3056944,15.28751,41.25349,3.680366,9.195596,7.3574,8.06073,9.80247,0.0889227,13.58,6.5,1.07147,-25983.29
18,2007,124,1.16,89.41,15.06,3908,5.8,1.866345,19.64512,47.15243,3.701585,9.400711,,7.66082,9.86212,0.5428963,14.29,7,0.381036,-14803.57
18,2008,126.96,0.91,87.64,-8.2,3936,6.37,1.464115,13.99965,47.04347,5.939761,9.667901,26.719,3.0867,10.5385,0.4258928,15.7,7,0.460167,-13586.07
18,2009,131.39,0.74,88.17,15.09,4075,8.35,1.190599,11.02062,45.17284,6.0704,9.754083,8.6182,7.86189,11.4597,0.3463304,15.82,5,0.301705,-13437.96
18,2010,129.99,-0.58,87.07,59.91,3983,10.88,-0.9331724,13.04361,48.14706,5.413334,9.758465,0.4382,8.49758,11.0076,-0.2714482,15.38,4.25,0.340586,-18778.34
19,2012,,,,-237.81,,8.86,,,,,,-975.846,5.45639,10.6839,,14.18,8.5,,
20,2005,126.48,3.29,7.99,,39,3.77,1.192495,100.0316,0.2588623,74.61331,6.840397,684.04,7.92343,10.3661,1.539766,13.69,6,0.56505,-10619.31
20,2006,233.93,9.64,19.21,,45,4.25,3.494121,94.41798,0.230589,73.37043,7.537856,69.7459,8.06073,9.80247,4.511656,13.58,6.5,0.602525,-9615.869
20,2007,217.19,4.45,32.34,,265,5.8,1.61295,95.84731,5.529284,44.59478,8.046668,50.8812,7.66082,9.86212,2.082663,14.29,7,0.771974,-12870.94
20,2008,567.51,0.1,53.39,20.58,2078,6.37,0.0362461,113.6566,59.06124,37.62761,9.467161,142.049,3.0867,10.5385,0.0468014,15.7,7,0.471062,-28525.8
20,2009,589.2,0.16,60.35,542.65,1534,8.35,0.0579937,33.99335,50.99665,24.17439,9.93734,47.0179,7.86189,11.4597,0.0748823,15.82,5,0.441139,-14959.93
20,2010,149.22,-3.12,33.22,469.18,1084,10.88,-1.130877,14.51077,35.52209,25.90001,9.96633,2.899,8.49758,11.0076,-1.460204,15.38,4.25,3.38085,-26244.44
20,2011,456.32,0.47,28.26,-372.85,978,11.99,0.1703565,33.15797,34.84529,23.23076,10.07962,11.329,5.24131,11.0845,0.2833432,14.93,6.5,0.710257,-16007.39
20,2012,-87.45,-0.91,23.64,12.07,610,8.86,-0.3298392,-13.03628,38.02686,24.33937,10.03301,-4.661,5.45639,10.6839,-0.5486007,14.18,8.5,8.80169,-37222.98
20,2013,255.37,-0.27,15.98,-14.8,391,9.31,-0.0978644,20.51708,26.74076,17.48872,10.36354,33.053,6.38611,10.2952,-0.1627716,13.88,7.9,0.345595,-15110.36
20,2014,629.69,1.17,32.53,-31.82,325,11.06,0.4240789,38.08248,24.26669,16.95862,10.41568,5.214,7.41023,10.4409,0.7053437,13.34,7.75,0.499552,-10050.24
20,2015,317.36,1.62,40.59,-67.23,291,6.65,0.5871863,20.32782,41.4375,17.91471,10.37933,-3.635,7.99625,10.4283,0.9766297,13,8,0.714988,-12298.68
20,2016,182.38,1.62,46.57,-122.96,293,4.91,0.5871863,10.90027,51.26005,18.80875,10.38998,,8.25631,10.3085,0.6396618,12.8,6.75,1.0158,-12788.78
20,2017,558.3,1.8,37.14,-149.26,267,4.95,0.6524292,31.74666,38.75114,23.41865,10.25258,-13.74,6.79538,10.7672,0.7107353,12.53,6.25,0.341132,-9381.93
20,2018,312.89,1.24,29.06,42.67,262,3.33,0.4494512,26.37707,40.21907,24.1134,10.27026,1.768,6.53299,10.7885,0.4896176,12.2,6,0.572631,-13008.93
20,2019,233.5,1,31.53,163.12,247,3.95,0.3624606,17.26509,38.43767,16.53911,10.59844,32.818,4.04155,11.228,0.3948529,13.21,6.5,1.64238,-13376.13
20,2020,326.98,0.86,35.87,121.03,246,3.72,0.3117162,22.24914,25.54856,16.53409,10.60291,0.447,-7.96461,12.6008,0.3395735,17.6,5.25,2.10013,-13172.58
21,2005,19.29,0.62,85.53,1.39,1075,3.77,1.865558,11.48078,51.3749,6.171895,8.075399,-252.751,7.92343,10.3661,0.2901687,13.69,6,0.680342,-17076.33
21,2006,25.54,0.15,86.96,4.29,1098,4.25,0.4513448,13.37523,55.04837,5.483312,8.224274,14.8875,8.06073,9.80247,0.0702021,13.58,6.5,0.314006,-17615.17
22,2014,2.78,1.17,7.75,,194,11.06,1.844866,14.3595,7.922503,90.58661,7.018805,-120.547,7.41023,10.4409,0.7053437,13.34,7.75,0.807347,-48441.7
22,2015,18.54,1.34,40.75,,439,6.65,2.112923,28.82911,19.08754,55.99412,7.519226,50.0421,7.99625,10.4283,0.8078296,13,8,0.778457,-34932.4
22,2016,15.76,0.12,45.94,0.66,470,4.91,0.189217,22.07592,30.72102,51.20814,7.610878,9.1652,8.25631,10.3085,0.0473824,12.8,6.75,0.55091,-48144.68
22,2017,18.52,0.21,47.39,8.17,501,4.95,0.3311298,22.13987,27.98893,50.4468,7.630024,1.9146,6.79538,10.7672,0.0829191,12.53,6.25,0.487895,-35196.88
23,2005,67.61,0.5,56.85,11.65,314,3.77,0.8926158,45.94319,58.38179,11.29959,7.987525,35.7501,7.92343,10.3661,0.234007,13.69,6,0.799554,-16449.17
23,2006,72.9,0.55,49.48,-2.83,303,4.25,0.9818774,37.99052,49.65434,13.2985,8.225082,23.7557,8.06073,9.80247,0.2574078,13.58,6.5,0.833266,-14970.63
23,2007,136.99,1.41,49.87,-1.92,328,5.8,2.517177,44.09076,55.66459,17.71092,8.344467,,7.66082,9.86212,0.6598999,14.29,7,0.903732,-11455.99
23,2008,256.16,1.97,42.65,-3.47,359,6.37,3.516906,47.67985,49.71227,15.99643,8.934175,58.9708,3.0867,10.5385,0.9219878,15.7,7,0.552241,-9586.796
23,2009,243.18,2.13,34.12,7.98,347,8.35,3.802544,35.43245,37.7481,16.85451,9.192989,25.8814,7.86189,11.4597,0.9968701,15.82,5,0.721623,-9857.514
23,2010,194.71,2.05,53.35,31.92,330,10.88,3.659725,35.9562,39.72015,19.49466,9.149513,-4.3476,8.49758,11.0076,0.9594289,15.38,4.25,0.773344,-12960.57
23,2011,258.14,2,43.44,-23.96,335,11.99,3.570463,41.72364,50.96398,18.87503,9.277555,12.8042,5.24131,11.0845,1.205716,14.93,6.5,0.56949,-12645.89
23,2012,73,0.73,50.3,324.06,342,8.86,1.303219,13.09746,52.72263,17.8801,9.369873,9.2318,5.45639,10.6839,0.4400862,14.18,8.5,3.60193,-23014.18
23,2013,282,1.7,29.54,1.5,333,9.31,3.034894,37.54693,40.96132,12.0802,9.846349,47.6476,6.38611,10.2952,1.024858,13.88,7.9,0.390137,-14662.3
23,2014,260.33,1.17,43.25,,353,11.06,2.088721,24.23049,43.22661,11.55582,10.26669,42.0341,7.41023,10.4409,0.7053437,13.34,7.75,0.369251,-13505.1
23,2015,340.76,1.31,49.59,-0.41,375,6.65,2.338653,21.86475,49.15796,12.52782,10.27108,0.439,7.99625,10.4283,0.7897438,13,8,0.306632,-12234.68
23,2016,442.81,1.26,60.08,-0.09,412,4.91,2.249392,23.33379,54.37681,10.76967,10.5122,24.112,8.25631,10.3085,0.4975147,12.8,6.75,0.391219,-11193.3
23,2017,307.41,1.01,54.56,-6.05,393,4.95,1.803084,14.08761,41.88996,12.21426,10.65252,14.032,6.79538,10.7672,0.3988015,12.53,6.25,0.390624,-11651.67
23,2018,354.47,1.1,55.68,,401,3.33,1.963755,17.79111,43.47451,13.88353,10.69754,4.502,6.53299,10.7885,0.4343382,12.2,6,0.48888,-11805.61
23,2019,244.27,1.15,52.18,,417,3.95,2.053016,12.00745,36.98058,17.04778,10.60043,-9.711,4.04155,11.228,0.4540809,13.21,6.5,0.313573,-12857.78
23,2020,41.18,0.49,43.74,,395,3.72,0.8747635,2.413338,30.71328,16.18497,10.79121,,-7.96461,12.6008,0.1934779,17.6,5.25,11.7685,-19692.05
24,2005,1543.83,1.01,87.75,,47389,3.77,1.523028,22.03325,54.77658,5.538235,11.61101,81.98,7.92343,10.3661,0.4726942,13.69,6,0.273325,-12162.66
24,2006,1315.57,1.13,87.94,635.18,46893,4.25,1.703981,17.12993,59.79867,5.369779,11.79676,18.575,8.06073,9.80247,0.5288559,13.58,6.5,0.397583,-13159.22
24,2007,1450.95,0.98,85.79,457.95,46359,5.8,1.477789,14.15533,59.3547,6.238808,12.01951,22.275,7.66082,9.86212,0.4586538,14.29,7,0.384254,-12491.88
24,2008,2212.87,0.92,85.35,875,45260,6.37,1.387312,16.24444,59.40221,5.816522,12.10365,8.414,3.0867,10.5385,0.430573,15.7,7,0.381327,-11130.13
24,2009,2311.21,1.06,85.09,900,44090,8.35,1.598425,14.12287,62.92832,5.557934,12.29977,19.612,7.86189,11.4597,0.4960949,15.82,5,0.339263,-11141.2
24,2010,2857.9,1.3,88.63,1426.17,43380,10.88,1.960332,15.76143,63.96235,5.541935,12.48651,18.674,8.49758,11.0076,0.6084183,15.38,4.25,0.337884,-10942.66
24,2011,2811.46,1.42,87.35,1001.18,43397,11.99,2.141286,13.17941,62.88779,5.965211,12.7247,23.819,5.24131,11.0845,0.8560581,14.93,6.5,0.364873,-11736.94
24,2012,2927.6,0.95,87.41,1294.06,42272,8.86,1.432551,10.05894,62.13644,6.064237,12.83244,10.774,5.45639,10.6839,0.572715,14.18,8.5,0.334922,-11336.09
24,2013,3153.01,0.77,86.3,1860.99,42693,9.31,1.16112,9.825844,58.73189,6.033281,12.92961,9.717,6.38611,10.2952,0.4642006,13.88,7.9,0.28362,-11373.64
24,2014,3932.76,0.54,85.53,2135.04,48794,11.06,0.814292,10.51558,61.2023,6.021304,13.10608,17.647,7.41023,10.4409,0.3255433,13.34,7.75,0.330223,-11291.39
24,2015,4550.25,0.55,86.47,3770.87,53984,6.65,0.8293715,11.08823,60.2254,5.813722,13.21403,10.795,7.99625,10.4283,0.3315718,13,8,0.290756,-11488.04
24,2016,4875.23,-0.52,86.77,9608.16,54008,4.91,-0.784133,11.77437,58.72294,5.71527,13.22304,0.901,8.25631,10.3085,-0.2053235,12.8,6.75,0.317965,-11441.52
24,2017,7554.4,0.2,84.88,7437.77,55715,4.95,0.3015896,18.68525,58.61137,5.772822,13.27683,5.379,6.79538,10.7672,0.0789706,12.53,6.25,0.301939,-10827.6
24,2018,6942.85,-0.75,85.07,14882.7,58853,3.33,-1.130961,17.96943,61.87576,5.771704,13.33244,5.561,6.53299,10.7885,-0.2961397,12.2,6,0.336681,-11721.38
24,2019,6574.96,0.06,86.22,12722.8,58348,3.95,0.0904769,15.318,61.56416,5.207105,13.45133,11.889,4.04155,11.228,0.0236912,13.21,6.5,0.48693,-12126.92
24,2020,7813.15,-0.32,86.39,10655,58629,3.72,-0.4825434,17.29686,59.70303,5.428144,13.49237,,-7.96461,12.6008,-0.1263529,17.6,5.25,0.415221,-12034.21
25,2005,46.28,0.24,90.66,11.35,2863,3.77,0.4826132,15.3969,51.61764,4.731499,8.397321,-509.505,7.92343,10.3661,0.1123234,13.69,6,0.437921,-15240.65
25,2006,40.24,0.13,89.84,19.81,2863,4.25,0.2614155,15.76,56.4509,4.515871,8.470904,7.3583,8.06073,9.80247,0.0608418,13.58,6.5,0.59681,-20715.21
25,2007,42.62,0.37,89.59,19.61,2791,5.8,0.7440287,13.5659,56.83551,4.327599,8.575581,10.4677,7.66082,9.86212,0.1731652,14.29,7,0.397402,-17126.84
25,2008,60.49,0.64,89.22,11.91,2723,6.37,1.286968,15.48405,55.59478,5.119962,8.69286,11.7279,3.0867,10.5385,0.299529,15.7,7,0.347964,-15414.91
25,2009,99.58,0.57,89.95,7.53,2676,8.35,1.146206,21.20122,52.32698,5.515594,8.859369,16.6509,7.86189,11.4597,0.266768,15.82,5,0.305502,-14492.63
25,2010,73.96,0.02,90.75,8.91,2696,10.88,0.0402178,15.97926,58.09331,5.069675,8.947578,,8.49758,11.0076,0.0093603,15.38,4.25,0.331015,-15846.81
25,2011,74.51,0.14,88.77,12.96,2820,11.99,0.2815244,13.60665,63.28188,5.545285,9.1931,24.5522,5.24131,11.0845,0.0844001,14.93,6.5,0.394373,-19554.21
25,2012,85.24,0.24,88.01,45.98,2651,8.86,0.4826132,9.887369,63.6027,4.693719,9.396744,20.3644,5.45639,10.6839,0.1446859,14.18,8.5,0.40675,-15663.6
25,2013,94.58,0.25,90.61,39.18,2817,9.31,0.5027221,8.728071,64.98856,5.561992,9.519303,12.2559,6.38611,10.2952,0.1507145,13.88,7.9,0.303416,-14932.88
25,2014,117.33,0.18,89.28,74.91,2896,11.06,0.3619599,9.616346,56.85307,5.027766,9.636624,11.7321,7.41023,10.4409,0.1085144,13.34,7.75,0.312907,-15285.97
25,2015,127.34,-0.34,91.84,110.83,2981,6.65,-0.6837021,10.28046,60.08613,5.637731,9.665212,2.8588,7.99625,10.4283,-0.2049717,13,8,0.319588,-15653.59
25,2016,104.68,-0.92,92.25,217.89,2865,4.91,-1.850017,9.059047,50.17046,5.704021,9.65835,-0.6862,8.25631,10.3085,-0.3632647,12.8,6.75,0.479248,-16549.62
25,2017,281.2,0.01,91.91,182.79,2678,4.95,0.0201089,23.94394,50.04506,6.160052,9.694201,3.5851,6.79538,10.7672,0.0039485,12.53,6.25,0.531086,-13519.1
25,2018,125.42,-0.59,92.57,191.07,2822,3.33,-1.186424,12.71583,58.83636,5.601936,9.672189,-2.2012,6.53299,10.7885,-0.2329632,12.2,6,0.543882,-17447.24
25,2019,135.92,-1.13,89.43,261.72,2975,3.95,-2.272304,14.75915,62.77062,8.465947,9.735729,6.354,4.04155,11.228,-0.4461838,13.21,6.5,0.528521,-21627.32
25,2020,221.61,0.07,83.71,121.16,3204,3.72,0.1407622,18.49555,60.25342,10.39353,9.845023,10.9294,-7.96461,12.6008,0.0276397,17.6,5.25,0.518678,-16220.94
26,2005,920.13,0.53,88.56,598.66,38303,3.77,0.6768117,20.72785,39.76524,4.760081,11.13599,129.097,7.92343,10.3661,0.2480475,13.69,6,0.5134,-14176.39
26,2006,530.82,0.37,89.02,66,40124,4.25,0.4724912,12.63803,50.19143,4.608894,11.22098,8.499,8.06073,9.80247,0.1731652,13.58,6.5,0.454388,-16599.75
26,2007,475.65,0.62,89,326.59,39055,5.8,0.791742,9.464711,55.68922,4.074732,11.44044,,7.66082,9.86212,0.2901687,14.29,7,0.670602,-15477.3
